Date,Núm.pasajeros salientes,Núm.pasajeros entrantes,Movimiento neto pasajeros,Movimiento neto pasajeros ultimos 12 meses,Pasajeros salientes SJU,Pasajeros entrantes SJU,Pasajeros salientes BQN,Pasajeros entrantes BQN,Pasajeros salientes PSE,Pasajeros entrantes PSE,Pasajeros salientes MAZ,Pasajeros entrantes MAZ,Pasajeros salientes CPX,Pasajeros entrantes CPX,Pasajeros salientes HUC,Pasajeros entrantes HUC,Pasajeros salientes ARE,Pasajeros entrantes ARE,Pasajeros salientes VQS,Pasajeros entrantes VQS,Pasajeros salientes SIG,Pasajeros entrantes SIG,Pasajeros salientes NRR,Pasajeros entrantes NRR,Carga saliente,Carga entrante,Carga saliente SJU,Carga entrante SJU,Carga saliente BQN,Carga entrante BQN,Carga saliente PSE,Carga entrante PSE,Carga saliente MAZ,Carga entrante MAZ,Carga saliente CPX,Carga entrante CPX,Carga saliente HUC,Carga entrante HUC,Carga saliente ARE,Carga entrante ARE,Carga saliente VQS,Carga entrante VQS,Carga saliente SIG,Carga entrante SIG,Carga saliente NRR,Carga entrante NRR,Núm.vuelos salientes.,Núm.vuelos entrantes.,Vuelos salientes SJU,Vuelos salientes BQN,Vuelos salientes PSE,Vuelos salientes MAZ,Vuelos salientes CPX,Vuelos salientes HUC,Vuelos salientes ARE,Vuelos salientes VQS,Vuelos salientes SIG,Vuelos salientes NRR,Vuelos entrantes SJU,Vuelos entrantes BQN,Vuelos entrantes PSE,Vuelos entrantes MAZ,Vuelos entrantes CPX,Vuelos entrantes HUC,Vuelos entrantes ARE,Vuelos entrantes VQS,Vuelos entrantes SIG,Vuelos entrantes NRR,Pasajeros salientes COPA Airlines,Pasajeros entrantes COPA Airlines,Pasajeros salientes Iberia Airlines,Pasajeros entrantes Iberia Airlines,Pasajeros salientes Elite Airways,Pasajeros entrantes Elite Airways,Pasajeros salientes Air Canada,Pasajeros entrantes Air Canada,Carga saliente Martinair Holland,Carga entrante Martinair Holland,Carga saliente Iberia Airlines,Carga entrante Iberia Airlines,Carga saliente COPA Airlines,Carga entrante COPA Airlines,Carga saliente Piedmont Airlines,Carga entrante Piedmont Airlines,Vuelos salientes Elite Airways,Vuelos entrantes Elite Airways,Vuelos salientes COPA Airlines,Vuelos entrantes COPA Airlines,Vuelos salientes Martinair Holland,Vuelos entrantes Martinair Holland,Vuelos salientes Iberia Airlines,Vuelos entrantes Iberia Airlines
2018-01,289231,359921,-70690,216038,262865,328217,14401,17436,7241,9544,553,547,748,670,0,0,0,0,1578,1639,648,662,0,0,19462944,27458693,15230242,22517024,4227502,4916879,0,0,0,0,700,4099,0,0,0,0,700,19291,1900,800,0,0,5555,5566,3999,333,70,125,204,0,0,369,271,0,4014,327,70,125,217,0,0,430,206,0,3327,4549,0,0,0,0,0,0,0,0,0,0,4688,88910,0,0,0,0,36,36,0,0,0,0
2017-12,354865,332710,22155,293992,326183,304457,18917,18537,8796,8731,578,538,6,9,0,0,0,0,372,438,13,0,0,0,21573785,31825902,16397079,26433758,5176706,5392144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4820,4715,3958,380,73,124,24,0,0,153,108,0,3857,376,74,124,34,0,0,226,24,0,4799,4184,0,0,0,0,0,0,0,0,0,0,2647,86240,0,0,0,0,40,40,0,0,0,0
2017-11,265606,215356,50250,245205,250344,201574,10595,9756,3794,3360,520,345,6,6,0,0,0,0,333,301,11,11,0,0,20325443,43641203,15447512,33937304,4456268,6197148,0,51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916,3907,3288,317,35,120,16,0,0,130,2,0,3130,329,37,120,26,0,0,236,2,0,3624,3084,0,0,0,0,0,0,0,0,0,0,2631,70545,0,0,0,0,30,30,0,0,0,0
2017-10,258662,159465,99197,192716,246062,153727,9090,4369,2749,869,477,287,0,0,0,0,0,0,262,208,22,5,0,0,17084367,65188401,13363512,52186568,3717375,9206404,2720,291645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3849,3841,3263,282,35,116,3,0,0,144,5,0,3173,281,34,117,21,0,0,190,1,0,3419,2634,1777,1953,0,0,0,0,0,0,16075,135080,904,78307,0,0,0,0,32,32,0,0,12,12
2017-09,194571,149848,44723,100424,177560,136313,11396,8823,3713,2911,190,155,467,529,0,0,0,0,466,450,301,242,0,0,11686871,21566109,8540451,17864252,3145742,3701172,0,0,0,0,219,248,0,0,0,0,100,154,133,110,0,0,2677,2618,2015,188,29,55,79,0,0,158,78,0,1969,179,27,54,103,0,0,181,41,0,3120,3077,2353,1421,0,0,0,0,968185,1013030,29379,78919,1726,65345,0,0,0,0,35,37,5,6,9,9
2017-08,449708,431019,18689,70847,399931,384256,27692,25393,8671,7996,519,522,2452,2230,0,0,0,0,5024,4927,1765,2064,0,0,21719758,24628051,13624209,16906356,8085050,7702314,0,0,0,0,730,1689,0,0,0,0,1583,15792,3463,827,0,0,7826,7748,4707,458,74,122,486,0,0,970,425,0,4659,443,74,122,457,0,0,1008,398,0,5602,6228,2354,2593,0,0,0,0,4061095,3413872,24959,94437,9224,137025,0,0,0,0,62,62,27,22,12,12
2017-07,544721,546560,-1839,63417,483956,485575,32172,32276,11629,11907,459,430,3223,3459,0,0,0,0,6146,6061,2387,2375,0,0,16879849,22376083,10593299,15634446,6275482,6714932,0,0,0,0,561,4232,0,0,0,0,1547,20728,3896,746,0,0,8982,8901,5406,455,96,120,596,0,0,1125,472,0,5369,446,96,119,589,0,0,1161,443,0,8761,8877,2672,3683,0,0,0,0,2976191,2693042,41085,99181,3243,131916,0,0,0,0,79,79,21,18,14,14
2017-06,478761,476698,2063,63508,426425,424684,29209,28820,9104,9087,490,425,2675,2769,0,0,0,0,5021,5230,1933,2053,0,0,20005114,24975568,12464261,17413394,7528515,7535350,0,0,0,0,471,4677,0,0,0,0,1533,20428,5185,697,0,0,8310,8144,5070,451,78,114,537,0,0,1006,417,0,4923,432,79,114,528,0,0,1039,408,0,7103,6481,3135,2989,0,0,109,109,3247915,2824206,46853,86761,10938,161245,0,0,0,0,75,75,23,19,13,13
2017-05,413825,383870,29955,64984,366370,340368,27098,24253,7928,7069,603,510,2666,2543,0,0,0,0,5091,3529,1944,2016,0,0,18927504,24288440,11614234,17031553,7300355,7228507,0,0,0,0,684,3688,0,0,0,0,2059,22727,4559,820,0,0,7946,7862,4691,422,59,125,574,0,0,1032,431,0,4628,415,59,125,505,0,0,1053,428,0,5724,4848,2667,1868,0,0,0,0,3233120,2726111,63804,144309,4239,158499,0,0,0,0,62,62,21,17,13,13
2017-04,446498,422764,23734,77264,398220,376496,22226,21341,7785,7404,595,473,3810,3627,0,0,0,0,6729,6198,2371,2487,0,0,17704928,22795399,11608674,16311141,6082423,6458516,0,0,0,0,691,3530,0,0,0,0,1513,20458,6179,854,0,0,8593,8544,5067,372,59,118,636,0,0,1218,444,0,5054,359,60,118,587,0,0,1227,421,0,5870,5981,2461,2456,0,0,1682,1575,2768394,2488255,23144,69839,7510,134561,0,0,0,0,60,60,18,15,12,12
2017-03,451281,446823,4458,78086,400372,397526,22509,21746,8054,7572,669,540,4219,3965,0,0,0,0,7889,7857,2709,2787,0,0,22289795,27540227,14103173,19182159,8164341,8336247,0,0,0,0,4279,3883,0,0,0,0,8837,8625,6062,6104,0,0,9098,9062,5403,426,60,124,681,0,0,1282,455,0,5417,416,59,124,608,0,0,1296,439,0,5161,4945,266,296,0,0,1944,2002,3487112,3195898,0,18106,16135,108640,0,0,0,0,62,62,24,21,2,2
2017-02,359137,365794,-6657,78527,316893,323181,18640,18927,7216,7441,538,484,3275,3238,0,0,0,0,6403,6559,2432,2275,0,0,17596822,23623061,10450856,16319904,7130867,7271480,0,0,0,0,601,3969,0,0,0,0,1730,25916,7119,747,0,0,8109,7968,4915,370,55,112,583,0,0,1099,426,0,4812,364,55,112,512,0,0,1156,373,0,4221,4355,0,0,0,0,1861,1914,3615720,3281813,0,0,6839,112235,0,0,0,0,56,56,22,19,0,0
2017-01,445770,438506,7264,89415,394866,388775,23356,22570,9898,10032,617,596,3760,3464,0,0,0,0,6774,6357,2473,2443,0,0,17255927,24081349,9849015,16411226,7392324,7643516,0,0,0,0,667,2823,0,0,0,0,1755,22103,7634,795,0,0,8939,8849,5386,413,73,126,685,0,0,1180,476,0,5350,399,72,126,570,0,0,1241,436,0,5677,6181,0,0,0,0,2019,1949,4204428,3813658,0,0,7715,96639,0,0,0,0,62,62,27,22,0,0
2016-12,439014,465646,-26632,84264,391513,415602,22427,23636,11126,11971,563,549,1983,3338,0,0,0,0,4927,6242,2326,1836,0,0,19756503,27693114,12070982,20263326,7673998,7401335,0,0,0,0,601,3913,0,0,0,0,1851,22827,4659,942,0,0,8626,8468,5449,424,86,121,543,0,0,988,435,0,5324,407,86,121,537,0,0,1100,368,0,6890,6471,0,0,0,0,1509,1789,3528011,3180986,0,0,12229,127035,0,0,0,0,62,61,22,19,0,0
2016-11,364148,366387,-2239,83680,322904,324434,20948,21211,8474,9005,453,416,1991,2509,0,0,0,0,4355,4338,1864,1560,0,0,18844968,27200957,10890428,19209835,7939429,7960502,0,0,0,0,588,4307,0,0,0,0,1664,24657,8539,790,0,0,7134,7040,4492,418,69,115,386,0,0,825,357,0,4431,400,70,115,433,0,0,818,291,0,6036,6047,0,0,0,0,1069,1051,3885671,3444217,0,0,15158,138602,0,0,0,0,60,60,24,21,0,0
2016-10,314376,307471,6905,89897,277870,271014,18835,18699,7314,7412,371,350,1890,2206,0,0,0,0,3587,3558,1523,1380,0,0,19352564,27122630,10313872,18176534,9025319,8922778,0,0,0,0,531,3036,0,0,0,0,1696,18522,6945,802,0,0,6514,6404,3931,423,60,103,397,0,0,791,338,0,3845,411,60,103,430,0,0,784,269,0,5597,5523,1778,2339,0,0,211,207,4626281,4346594,21223,195965,13658,136523,0,0,0,0,62,62,27,25,12,12
2016-09,296760,281614,15146,82611,260932,247526,19120,17662,6849,6574,349,336,1841,2322,0,0,0,0,3172,3069,1556,1299,0,0,19109754,25028729,11202405,17207424,7893995,7799989,0,0,0,0,549,3421,0,0,0,0,2060,15994,7416,978,0,0,6232,6144,3656,403,59,112,381,0,0,800,340,0,3581,395,59,112,432,0,0,774,299,0,5177,5331,2048,1705,0,0,0,0,4005357,3433071,41514,102674,11508,114882,0,0,0,0,59,60,25,21,12,12
2016-08,418586,407327,11259,84320,371137,362548,25871,23836,9083,8617,433,453,2379,2752,0,0,0,0,4380,4080,1880,1637,0,0,19169388,24804367,11194705,17258621,7958306,7518562,0,0,0,0,910,3190,0,0,0,0,3875,20424,6594,1269,0,0,7634,7550,4727,472,86,121,428,0,0,893,360,0,4663,463,85,121,472,0,0,879,325,0,5698,6600,2553,2791,0,0,0,0,3948397,3275749,40264,127466,18139,136039,0,0,0,0,61,61,27,22,14,14
2016-07,516258,518006,-1748,93968,458210,458927,29252,29791,11856,12500,427,377,3626,3996,0,0,0,0,5596,5501,2359,2427,0,0,17409424,22775274,10422561,16069191,6971169,6678775,0,0,0,0,907,4370,0,0,0,0,3170,19339,6650,1309,0,0,8473,8398,5018,465,103,110,605,0,0,1075,415,0,4974,458,103,110,602,0,0,1031,431,0,7689,7833,2715,3124,0,0,0,0,3540159,2693680,57576,155964,20768,151065,0,0,0,0,62,62,25,20,13,13
2016-06,454399,450860,3539,94735,407925,404820,26969,26791,9661,9441,387,361,1652,1768,0,0,0,0,3882,3881,1371,1347,0,0,17582722,24164338,11338753,17298994,6229348,6839099,0,0,0,0,723,4100,0,0,0,0,2951,18964,6104,1157,0,0,7798,7724,5084,454,78,94,441,0,0,865,323,0,5007,449,79,94,415,0,0,871,325,0,7056,6427,3124,2862,0,0,0,0,2023344,1872064,61474,116459,15996,135209,0,0,0,0,60,60,17,17,13,13
2016-05,420792,378557,42235,102766,373809,336088,23983,21026,9598,8346,482,444,2753,2624,0,0,0,0,4928,4563,1910,2046,0,0,16648345,23871754,10672289,17010916,5965030,6842415,0,0,0,0,712,2853,0,0,0,0,1726,13643,4492,927,0,0,8294,8244,5027,411,73,113,613,0,0,1050,415,0,4979,410,73,113,564,0,0,1031,440,0,5530,5071,1854,947,0,0,0,0,2253068,2301744,13134,89576,14381,132602,0,0,0,0,62,62,22,22,8,8
2016-04,408324,383768,24556,92403,369267,346967,16150,14603,7264,7209,432,325,2907,2904,0,0,0,0,6259,5958,2221,2150,0,0,16331845,22992931,10898351,16581952,5418989,6385937,0,0,0,0,826,3234,0,0,0,0,1725,19914,7672,916,0,0,8596,8492,5158,350,56,88,669,0,0,1195,454,0,5101,345,56,88,589,0,0,1204,441,0,4394,4368,0,0,0,0,323,155,1590099,1831014,0,0,8615,126429,0,0,0,0,59,60,16,16,0,0
2016-03,458954,454055,4899,91973,413640,410038,17891,17204,8529,8566,637,530,3283,3793,0,0,0,0,7838,7657,2490,1815,0,0,16215914,21943633,9999814,14793745,6200125,7118691,0,0,0,0,566,3994,0,0,0,0,1708,25470,9055,807,0,0,9482,9424,5696,378,62,119,676,0,0,1363,446,0,5707,369,62,119,704,0,0,1350,336,0,5737,5918,0,0,0,0,690,630,2069982,2254107,0,0,14758,85487,0,0,0,0,62,62,20,20,0,0
2016-02,387729,383498,4231,101831,347866,344221,16185,15373,7283,7739,407,402,3171,3049,0,0,0,0,6988,6933,2291,2251,0,0,19275035,26790027,12117344,18587698,7101422,8133791,0,0,0,0,966,2760,0,0,0,0,2967,62094,7341,1631,0,0,8740,8706,5252,358,57,96,671,0,0,1283,445,0,5260,358,58,97,603,0,0,1278,426,0,4745,4524,0,0,0,0,709,651,2371893,2774636,0,0,6011,128999,0,0,0,0,74,74,19,20,0,0
2016-01,447777,445664,2113,96829,400562,398649,20989,21270,8767,8830,402,332,3713,3325,0,0,0,0,7218,6816,2361,2457,0,0,17819046,23939579,10796841,16568049,7005780,7341804,0,0,0,0,1055,3671,0,0,0,0,2959,22456,6986,1518,0,0,9476,9476,5663,408,71,96,766,0,0,1344,489,0,5691,404,70,95,695,0,0,1356,452,0,6277,7119,0,0,0,0,901,846,3683709,3480460,0,0,7848,71820,0,0,0,0,79,79,29,28,0,0
2015-12,438531,465747,-27216,92979,393850,418001,18702,20153,9550,10364,549,594,2902,3704,0,0,0,0,6315,7124,2341,2138,0,0,22760698,30676065,13869983,21848941,8863229,8788034,0,0,0,0,826,2190,0,0,0,0,2400,34607,20137,1330,0,0,9495,9333,5774,411,82,127,662,0,0,1258,470,0,5612,403,83,127,683,0,0,1302,450,0,6746,6151,0,0,0,0,672,654,4087371,4135263,0,0,9293,83915,0,0,0,0,80,80,28,28,0,0
2015-11,376229,372251,3978,96198,339720,335196,15984,16219,7794,8132,469,420,2181,2251,0,0,0,0,5139,5150,1818,1889,0,0,21791937,32379587,12276527,21749855,9497080,10603429,0,0,0,0,593,1397,0,0,0,0,1166,23489,13145,726,0,0,8004,7959,4848,374,64,120,529,0,0,1066,430,0,4814,370,64,120,494,0,0,1116,406,0,5296,5144,0,0,0,0,523,486,3725595,3942186,0,0,9537,99516,0,0,0,0,58,60,29,29,0,0
2015-10,321766,322147,-381,97551,284629,284547,13075,13419,7370,7494,445,418,2079,2288,0,0,0,0,6725,7051,2913,2642,0,0,24696291,33790911,15056366,23415463,9617736,10331063,0,992,0,0,799,2273,0,0,0,0,2920,38310,12848,1537,0,0,8415,8339,4341,384,60,120,620,0,0,1479,541,0,4296,342,60,120,606,0,0,1398,633,0,4597,4592,0,0,0,0,0,0,3787513,3885042,0,0,15977,89756,0,0,0,0,61,62,29,29,0,0
2015-09,298987,282132,16855,96710,266929,251882,13603,12407,7832,7288,391,345,1639,1759,0,0,0,0,3869,4350,1859,1425,0,0,22539956,28713973,11017406,16884772,11509743,11803569,0,4422,0,0,566,1046,0,0,0,0,1846,18354,7165,941,0,0,6752,6723,3856,380,59,117,452,0,0,968,363,0,3822,379,60,117,437,0,0,959,363,0,4152,4297,0,0,0,0,0,0,3961635,4265928,0,0,9838,75854,0,0,0,0,60,60,30,31,0,0
2015-08,421807,400900,20907,97080,379750,360918,21232,19648,8072,7638,355,365,2412,2641,0,0,0,0,4768,4513,1643,1800,0,0,21269870,26959551,10605207,15999645,10652419,10933911,0,3748,0,0,614,1099,0,0,0,0,1211,19528,7611,826,0,0,8867,8852,4811,422,61,118,590,0,0,1801,398,0,5572,416,61,118,585,0,0,1047,408,0,5201,6275,0,0,0,0,0,0,3817411,3877426,0,0,15558,83310,0,0,0,0,79,79,28,28,0,0
2015-07,493385,494366,-981,96466,438993,440126,24922,25115,10880,11071,426,418,4202,4030,0,0,0,0,5205,7416,3525,1310,0,0,21962435,28814958,11036927,17323413,10896036,11449571,0,3375,0,0,793,2273,0,0,0,0,1361,34595,24283,258,0,0,8942,8950,4848,486,96,124,895,0,0,1007,648,0,4927,485,97,124,780,0,0,1394,319,0,8485,8349,0,0,0,0,0,0,3757038,4075086,0,0,11929,90178,0,0,0,0,79,79,30,32,0,0
2015-06,441897,430327,11570,92310,396617,386025,21822,21150,9221,8997,468,437,2756,2767,0,0,0,0,5154,5443,2036,1849,0,0,23131049,28313909,11347398,17342505,11769154,10942973,0,3743,0,0,232,1453,0,0,0,0,1258,21853,10133,718,0,0,8150,8118,4736,443,73,121,655,0,0,1063,438,0,4707,442,73,121,576,0,0,1093,435,0,7361,6669,0,0,0,0,0,0,4781516,3511636,0,0,10672,87574,0,0,0,0,78,78,30,30,0,0
2015-05,392677,360805,31872,86817,353636,324909,18004,15811,8578,7994,535,421,2279,2423,0,0,0,0,5861,3734,1996,948,0,0,23430573,28402854,11879413,16979691,11540638,11403002,0,2891,0,0,546,1548,0,0,0,0,1019,14253,8662,161,0,0,7798,7788,4623,392,62,121,615,0,0,1195,444,0,4621,390,62,121,566,0,0,866,279,0,5212,4942,0,0,0,0,0,0,4552518,3711941,0,0,6800,75171,0,0,0,0,62,63,30,30,0,0
2015-04,388029,363903,24126,85550,349519,328068,14889,13258,8215,7659,521,416,2803,2739,0,0,0,0,6630,6050,2014,2264,0,0,21806750,28210904,11607924,18239004,10182120,9937966,0,5310,0,0,237,1975,0,0,0,0,1924,24868,11488,1229,0,0,8706,8676,5186,363,60,111,666,0,0,1249,454,0,5169,351,60,110,624,0,0,1267,473,0,5107,5121,0,0,0,0,265,255,4283574,3786090,0,0,24301,85569,0,0,0,0,63,63,30,30,0,0
2015-03,427144,412387,14757,86973,384953,370721,14579,14420,8408,8601,640,516,3583,3585,0,0,0,0,8222,7967,2644,2725,0,0,24992970,30855003,12306509,19160893,12663221,11657988,0,1187,0,0,552,3073,0,0,0,0,1852,29862,15996,964,0,0,9391,9402,5551,399,61,124,717,0,0,1411,477,0,5581,403,61,124,677,0,0,1380,486,0,6325,6393,0,0,0,0,703,631,5914016,5196286,0,0,36973,59851,0,0,0,0,81,81,48,48,0,0
2015-02,351339,352110,-771,82589,318765,319159,11564,11511,5770,6198,476,456,2802,2865,0,0,0,0,6493,6787,2191,2165,0,0,25788902,30601180,10883493,16057447,14883352,14505933,0,5276,0,0,576,2927,0,0,0,0,1442,27824,15903,914,0,0,8401,8269,5068,371,54,104,608,0,0,1205,432,0,4925,373,54,105,593,0,0,1198,420,0,5413,5075,0,0,0,0,560,545,6725875,6599637,0,0,21615,79770,0,0,0,0,71,71,48,48,0,0
2015-01,404968,406705,-1737,79104,364197,366642,15688,15354,7947,8044,625,573,3273,3077,0,0,0,0,7500,6962,2319,2614,0,0,21346016,26345935,10125896,15581813,11199234,10727938,0,5215,0,0,704,609,0,0,0,0,1259,28561,15071,854,0,0,9275,9282,5618,392,72,124,680,0,0,1309,481,0,5644,388,71,124,644,0,0,1349,466,0,5976,6514,0,0,0,0,530,497,6000824,5705663,0,0,18372,56076,0,0,0,0,79,79,46,47,0,0
2014-12,411685,435682,-23997,83257,367443,388751,17710,19212,9808,10233,568,596,2845,3540,0,0,0,0,6651,7546,2400,2060,0,0,24690540,30060616,11196789,17584875,13463575,12430877,0,3337,0,0,1167,2940,0,0,0,0,2512,35789,20777,1828,0,0,9469,9372,5660,426,82,119,690,0,0,1256,501,0,5582,424,82,119,694,0,0,1362,429,0,6290,6146,0,0,0,0,459,487,6939645,6458091,0,0,22308,87056,0,0,0,0,79,80,45,46,0,0
2014-11,342996,337665,5331,80594,307689,301521,14361,14921,7204,7510,472,408,2203,2082,0,0,0,0,5322,6159,2361,1761,0,0,23387998,29118155,10042703,16894084,13316090,12184511,0,2269,0,0,287,2980,0,0,0,0,2510,33307,13256,535,0,0,8235,8206,4637,384,63,116,667,0,0,1213,449,0,4655,376,64,116,541,0,0,1244,453,0,5746,5418,0,0,0,0,264,333,7433137,7008817,0,0,31759,103374,0,0,0,0,75,76,49,50,0,0
2014-10,302400,303622,-1222,77973,272295,272889,11924,12477,6894,6969,488,484,1654,1634,0,0,0,0,4455,4753,1559,1506,0,0,23252923,28850225,10058338,17144887,12368845,11636813,0,2053,0,0,1120,3114,0,0,0,0,4725,27038,7401,4751,0,0,7242,7241,4168,396,60,124,509,0,0,1000,411,0,4172,395,61,124,445,0,0,1032,408,0,4917,4961,0,0,0,0,0,0,6932780,6413223,0,0,41180,129970,0,0,0,0,75,76,45,45,0,0
2014-09,280023,262798,17225,82319,251578,236747,11961,10490,6305,5628,407,371,1563,1872,0,0,0,0,3817,3585,1358,1503,0,0,17785534,23618331,8791574,14886078,8970119,8699953,0,3005,0,0,310,2696,0,0,0,0,3226,25021,7243,862,0,0,6671,6665,3854,351,49,113,449,0,0,887,398,0,3861,352,48,113,451,0,0,927,389,0,4248,4294,0,0,0,0,0,0,4651281,4403920,0,0,19992,78856,0,0,0,0,72,72,31,31,0,0
2014-08,419506,399213,20293,81301,375638,357672,20327,18484,9064,8483,388,439,2455,2582,0,0,0,0,5461,5770,2141,2046,0,0,22305451,25965642,10755120,16145277,10163903,9452155,0,2523,0,0,566,4808,0,0,0,0,6690,28271,9546,2444,0,0,8258,8261,4845,425,70,118,564,0,0,1063,481,0,4861,420,69,118,512,0,0,1150,444,0,5587,6307,0,0,0,0,0,0,6296717,5802249,0,0,22860,70609,0,0,0,0,80,80,43,43,0,0
2014-07,493104,498241,-5137,76624,438865,443482,24726,25112,10974,11173,507,489,2844,3353,0,0,0,0,7892,6315,2410,2441,0,0,24242481,26199957,10427886,16655184,9095391,8952889,0,3150,0,0,424,3854,0,0,0,0,6713,33932,10778,874,0,0,9553,9521,5527,484,104,119,612,0,0,1396,496,0,5520,474,104,119,638,0,0,1278,493,0,6746,6876,0,0,0,0,0,0,5306598,5209577,0,0,28332,70777,0,0,0,0,80,80,42,42,0,0
2014-06,449550,443473,6077,74325,402338,397169,23567,22795,9226,9233,495,454,2244,2780,0,0,0,0,5399,5494,2072,1605,0,0,18955728,24903534,9862696,16236050,9062952,8627888,0,4046,0,0,399,3344,0,0,0,0,6334,30160,10195,902,0,0,8735,8722,5245,455,80,119,575,0,0,1089,449,0,5223,455,81,119,555,0,0,1133,439,0,6234,5574,0,0,0,0,0,0,4811082,4206828,0,0,19723,96793,0,0,0,0,75,75,33,33,0,0
2014-05,394049,363444,30605,71264,349140,323355,21787,17989,8206,7448,519,503,2511,2617,0,0,0,0,5777,5892,2071,2038,0,0,19299796,25287290,9842113,16155274,9420278,9085470,0,3906,0,0,466,7997,0,0,0,0,11550,32934,11424,813,0,0,8488,8503,5108,409,61,124,594,0,0,1070,449,0,5147,409,62,124,555,0,0,1147,444,0,5255,4992,0,0,0,0,0,0,4707290,4436487,0,0,12504,91733,0,0,0,0,76,76,31,31,0,0
2014-04,404133,378584,25549,66441,361805,340013,18023,15581,7472,6546,580,532,3283,3225,0,0,0,0,6635,6571,2380,2443,0,0,19150593,24837511,10960460,17028859,8151117,7756156,0,4492,0,0,373,3529,0,0,0,0,8081,38356,16744,5360,0,0,9320,9321,5673,385,58,119,685,0,0,1265,489,0,5696,378,57,119,631,0,0,1285,477,0,4893,5142,0,209,0,0,492,374,4711195,4172302,0,0,1597,106002,0,0,0,0,73,73,32,32,0,1
2014-03,438981,428608,10373,61077,393648,385427,18819,17875,7843,7481,623,534,3791,3760,0,0,0,0,8622,6397,2659,2765,0,0,19365219,26049984,11302295,17849601,8022014,8151267,0,2615,0,0,763,3730,0,0,0,0,7981,39800,17404,2138,0,0,10035,10093,6054,387,60,123,729,0,0,1456,495,0,6131,387,60,122,684,0,0,1480,480,0,5046,4994,0,0,0,0,1620,1543,4097687,4159373,0,0,11653,88929,0,0,0,0,74,75,31,31,0,0
2014-02,337855,342111,-4256,56256,303729,307226,14132,14623,6084,6257,535,501,2472,2110,0,0,0,0,6281,6537,1538,2214,0,0,21539270,27059770,9950605,15838443,11548178,11173922,0,2846,0,0,439,3427,0,0,0,0,6873,39807,18074,600,0,0,8329,8285,5211,382,55,111,550,0,0,1189,268,0,5157,382,55,111,425,0,0,1175,420,0,4286,4215,0,0,0,0,1255,1269,6483937,6014712,0,0,3978,88545,0,0,0,0,68,68,45,45,0,0
2014-01,396472,394056,2416,54551,357202,355188,15405,15378,8191,8360,575,524,2399,2042,0,0,0,0,7083,7042,2293,2352,0,0,18496595,24635642,9376102,15727897,9050059,8855174,28269,5158,0,0,337,2957,0,0,0,0,7993,43586,19054,316,0,0,8925,8931,5525,378,89,115,498,0,0,1242,506,0,5532,373,67,115,431,0,0,1404,427,0,5553,6093,0,0,0,0,1179,1070,4976695,4874575,0,0,9449,56129,0,0,0,0,78,78,36,36,0,0
2013-12,404758,431418,-26660,49233,370755,394683,16425,18070,9673,10344,535,523,300,415,0,0,0,0,4512,5039,1049,905,0,0,20452854,26727423,11325803,17640134,9090338,9057950,21985,3589,0,0,225,678,0,0,0,0,3096,24476,7664,197,0,0,7594,7536,5494,378,94,123,105,0,0,887,227,0,5452,372,81,123,106,0,0,889,222,0,6006,6022,0,0,0,0,1238,1267,5226704,5033048,0,0,10612,100234,0,0,0,0,77,77,37,36,0,0
2013-11,336917,334207,2710,58954,314316,311023,13310,13422,7278,7341,508,443,0,0,0,0,0,0,1496,1970,9,8,0,0,19428522,26691200,9854077,16747152,9549783,9937314,22772,3572,0,0,0,0,0,0,0,0,1890,3162,0,0,0,0,5455,5414,4563,358,75,118,0,0,0,339,2,0,4542,354,61,117,0,0,0,339,1,0,5623,5293,0,0,0,0,752,712,5228099,5307442,0,0,18960,89866,0,0,0,0,76,77,37,37,0,0
2013-10,297165,294041,3124,57530,274915,271761,10040,9962,5740,5828,422,416,300,415,0,0,0,0,3190,3315,1049,905,0,0,19238080,25517921,9132474,15199632,10053904,10295996,37969,2204,0,0,225,678,0,0,0,0,2101,18815,7664,197,0,0,5957,5954,4079,337,79,121,105,0,0,723,227,0,4100,339,56,121,106,0,0,719,222,0,5342,5143,0,0,0,0,0,0,5529885,5604201,0,0,14783,142329,0,0,0,0,79,79,37,37,0,0
2013-09,275093,258886,16207,52668,252209,238173,11094,9892,5551,4781,375,308,349,338,0,0,0,0,3194,2977,895,972,0,0,18638496,24282271,9582501,15535187,9017876,8727233,26404,3194,0,0,206,657,0,0,0,0,1902,15397,5997,229,0,0,5364,5388,3635,306,66,120,101,0,0,652,205,0,3682,309,48,120,91,0,0,647,205,0,4568,4976,0,0,0,0,0,0,5587242,4903092,0,0,5590,82403,0,0,0,0,77,77,35,35,0,0
2013-08,407706,392090,15616,51950,369659,356416,20357,18489,9028,8487,431,453,610,729,0,0,0,0,4130,4330,1385,1294,0,0,20929446,25171779,10837576,16083879,10037406,9063410,36958,2958,0,0,145,1117,0,0,0,0,2750,19920,10631,124,0,0,6921,6911,4782,358,89,119,151,0,0,801,259,0,4799,352,66,119,146,0,0,821,265,0,7369,7217,0,0,0,0,0,0,5755997,4888307,0,0,3689,115759,0,0,0,0,81,81,35,36,0,0
