disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh
4279,2016-09-16T00:00:00.000Z,SEVERE STORM AND FLOODING,2016-07-30T00:00:00.000Z,2016-07-31T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Flood,2016-09-16T00:00:00.000Z,2016-09-16T00:00:00.000Z,,a8e4ed4098f243d5c13a6df2f37bc03c,2018-03-09T18:41:52.902Z
4285,2016-10-10T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-24T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Hurricane,2016-10-10T00:00:00.000Z,2016-11-14T00:00:00.000Z,,3946ec366e0be1c4e611e1edf2c7f57e,2018-03-09T18:41:52.901Z
4264,2016-03-14T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-24T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Severe Storm(s),2016-03-14T00:00:00.000Z,2016-03-14T00:00:00.000Z,,357d411aa8109d95c045046aeba189c4,2018-03-09T18:41:52.908Z
4242,2015-10-15T00:00:00.000Z,SEVERE WINDSTORM,2015-08-29T00:00:00.000Z,2015-08-29T00:00:00.000Z,Major Disaster,WA,Washington                    ,Severe Storm(s),2015-10-15T00:00:00.000Z,2015-10-15T00:00:00.000Z,,a189f0fd6dddae6e2583cc0074469290,2018-03-09T18:41:52.910Z
4283,2016-10-08T00:00:00.000Z,HURRICANE MATTHEW,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,Major Disaster,FL,Florida                       ,Hurricane,2016-10-09T00:00:00.000Z,2016-10-25T00:00:00.000Z,,fd17f25814e608d32e62ec886b129b18,2018-03-09T18:41:52.913Z
4262,2016-03-07T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Snow,2016-03-07T00:00:00.000Z,2016-03-07T00:00:00.000Z,,de2228b71f21c71f5c805e486b269773,2018-03-09T18:41:52.916Z
3373,2015-10-03T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-10-01T00:00:00.000Z,2015-10-23T00:00:00.000Z,Emergency,SC,South Carolina                ,Severe Storm(s),2015-10-03T00:00:00.000Z,2017-12-18T00:00:00.000Z,2017-12-18T00:00:00.000Z,0aa90b89595f3267c5bc3f72baeb5cf2,2018-03-09T18:41:52.918Z
4281,2016-09-29T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2016-08-23T00:00:00.000Z,2016-08-27T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Flood,2016-09-29T00:00:00.000Z,2016-09-30T00:00:00.000Z,,e7a817af12dd9825071be80a7de25b91,2018-03-09T18:41:52.921Z
4256,2016-02-10T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2015-12-26T00:00:00.000Z,2016-01-05T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Storm(s),2016-02-10T00:00:00.000Z,2016-02-10T00:00:00.000Z,,cf8468afba47d53fa75538056772d1ab,2018-03-09T18:41:52.924Z
4299,2017-02-10T00:00:00.000Z,SEVERE WINTER STORM,2017-01-13T00:00:00.000Z,2017-01-16T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Storm(s),2017-02-10T00:00:00.000Z,2017-02-10T00:00:00.000Z,,980e969b9e9f9e57b960dfef0b1f406a,2018-03-09T18:41:52.926Z
4278,2016-08-26T00:00:00.000Z,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-07-02T00:00:00.000Z,2016-07-09T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm(s),2016-08-26T00:00:00.000Z,2016-08-26T00:00:00.000Z,,b81fb6a4a8ae54782604d21eb8396d1a,2018-03-09T18:41:52.929Z
4250,2016-01-21T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2016-01-09T00:00:00.000Z,Major Disaster,MO,Missouri                      ,Flood,2016-01-21T00:00:00.000Z,2016-01-21T00:00:00.000Z,,b356cc23db1f1def0774118d02dbb933,2018-03-09T18:41:52.909Z
4293,2016-12-15T00:00:00.000Z,WILDFIRES,2016-11-28T00:00:00.000Z,2016-12-09T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Fire,2016-12-15T00:00:00.000Z,2016-12-15T00:00:00.000Z,,9c7a24699a19e1ec96058a9565b3d4f7,2018-03-09T18:41:52.912Z
4272,2016-06-11T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-05-22T00:00:00.000Z,2016-06-24T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,2016-06-11T00:00:00.000Z,2016-08-01T00:00:00.000Z,,f4cc1e98c7ddf71c7c6b96106b827764,2018-03-09T18:41:52.914Z
4249,2016-01-15T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-11-12T00:00:00.000Z,2015-11-21T00:00:00.000Z,Major Disaster,WA,Washington                    ,Severe Storm(s),2016-01-16T00:00:00.000Z,2016-01-16T00:00:00.000Z,,6a87003a663a8c118550164902ea08de,2018-03-09T18:41:52.917Z
4287,2016-10-20T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-09-02T00:00:00.000Z,2016-09-12T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Severe Storm(s),2016-10-20T00:00:00.000Z,2016-10-20T00:00:00.000Z,,84433493ccd80f477c7f35e44307cef7,2018-03-09T18:41:52.920Z
4266,2016-03-19T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2016-03-07T00:00:00.000Z,2016-03-29T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,2016-03-19T00:00:00.000Z,2016-03-30T00:00:00.000Z,,e6b6ade4ab98bfff3cd507b4b54d673b,2018-03-09T18:41:52.922Z
4244,2015-10-30T00:00:00.000Z,SEVERE STORM,2015-08-27T00:00:00.000Z,2015-08-27T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Coastal Storm,2015-10-30T00:00:00.000Z,2015-10-30T00:00:00.000Z,,753a368a87c1adc65b0332b94a8bba04,2018-03-09T18:41:52.925Z
4284,2016-10-08T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-15T00:00:00.000Z,Major Disaster,GA,Georgia                       ,Hurricane,2016-10-09T00:00:00.000Z,2016-10-17T00:00:00.000Z,,d1f4c5c20d9179fa6ca26c0cbcd8164a,2018-03-09T18:41:52.928Z
4254,2016-02-05T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-26T00:00:00.000Z,2016-01-22T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Severe Storm(s),2016-02-06T00:00:00.000Z,2016-02-06T00:00:00.000Z,,1f38a10a2095dbc4f99555fc1683c83e,2018-03-09T18:41:52.909Z
4298,2017-02-01T00:00:00.000Z,SEVERE WINTER STORM,2016-12-24T00:00:00.000Z,2016-12-26T00:00:00.000Z,Major Disaster,SD,South Dakota                  ,Severe Storm(s),2017-02-01T00:00:00.000Z,2017-02-01T00:00:00.000Z,,48fd659c3e31c2295e0a5620b980f822,2018-03-09T18:41:52.911Z
4277,2016-08-14T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-08-11T00:00:00.000Z,2016-08-31T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Flood,2016-08-14T00:00:00.000Z,2016-09-02T00:00:00.000Z,,4f63625e65e8af388451366fb33477a7,2018-03-09T18:41:52.914Z
4253,2016-02-02T00:00:00.000Z,"SEVERE WINTER STORM, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, MUDSLIDES, AND A T",2015-12-01T00:00:00.000Z,2015-12-14T00:00:00.000Z,Major Disaster,WA,Washington                    ,Flood,2016-02-02T00:00:00.000Z,2016-02-02T00:00:00.000Z,,217d997e36e8f1d1c80ff6006dfa6d3a,2018-03-09T18:41:52.917Z
4292,2016-12-02T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-10-20T00:00:00.000Z,2016-10-21T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,2016-12-02T00:00:00.000Z,2016-12-02T00:00:00.000Z,,85d488ad19264c4a6d32f21a17d8fd69,2018-03-09T18:41:52.919Z
4271,2016-05-24T00:00:00.000Z,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,2016-04-15T00:00:00.000Z,2016-04-16T00:00:00.000Z,Major Disaster,MT,Montana                       ,Severe Storm(s),2016-05-24T00:00:00.000Z,2016-07-07T00:00:00.000Z,,789b7c3ba39ac49f3ee0f8dc0a0067e3,2018-03-09T18:41:52.922Z
4248,2016-01-04T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2015-12-28T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Severe Storm(s),2016-01-04T00:00:00.000Z,2016-01-04T00:00:00.000Z,,ed6900c273c3e234167b8c7c66f86204,2018-03-09T18:41:52.925Z
4289,2016-10-31T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-09-21T00:00:00.000Z,2016-10-03T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Flood,2016-10-31T00:00:00.000Z,2017-05-03T00:00:00.000Z,,9cac1bf5a6645c1f63d3bed67bde10af,2018-03-09T18:41:52.927Z
4247,2015-12-29T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2015-11-27T00:00:00.000Z,2015-11-29T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Ice Storm,2015-12-29T00:00:00.000Z,2016-11-22T00:00:00.000Z,,9f33d79494f286a28247d4b313386dd7,2018-03-09T18:41:52.910Z
4288,2016-10-20T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND MUDSLIDES",2016-09-21T00:00:00.000Z,2016-09-22T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Flood,2016-10-20T00:00:00.000Z,2016-10-20T00:00:00.000Z,,88ea2b763ba2ecbd66f13d62f6cf5b56,2018-03-09T18:41:52.912Z
4267,2016-03-23T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Snow,2016-03-23T00:00:00.000Z,2016-03-23T00:00:00.000Z,,3c617bfa1312aa7ce734c1dc28021349,2018-03-09T18:41:52.915Z
4245,2015-11-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-10-22T00:00:00.000Z,2015-10-31T00:00:00.000Z,Major Disaster,TX,Texas                         ,Severe Storm(s),2015-11-25T00:00:00.000Z,2015-11-25T00:00:00.000Z,,70f72d476f1cb5044406c59df6c4064e,2018-03-09T18:41:52.918Z
3380,2016-10-07T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-24T00:00:00.000Z,Emergency,NC,North Carolina                ,Hurricane,2016-10-07T00:00:00.000Z,2018-04-23T00:00:00.000Z,2018-04-18T00:00:00.000Z,17f5c71093eed1e9267ee1e5d5f6ba04,2018-04-23T22:40:28.438Z
4261,2016-03-04T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Snow,2016-03-04T00:00:00.000Z,2016-03-04T00:00:00.000Z,,3d29def99be5bf0baaaec8c3e7380ec3,2018-03-09T18:41:52.923Z
4240,2015-09-22T00:00:00.000Z,VALLEY FIRE AND BUTTE FIRE,2015-09-09T00:00:00.000Z,2015-10-30T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2015-09-22T00:00:00.000Z,2015-11-02T00:00:00.000Z,,5fcefb8385f1192a2412b5d7280bb6b9,2018-03-09T18:41:52.926Z
4282,2016-10-06T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-09-11T00:00:00.000Z,2016-09-14T00:00:00.000Z,Major Disaster,HI,Hawaii                        ,Mud/Landslide,2016-10-06T00:00:00.000Z,2016-10-06T00:00:00.000Z,,c810a5f4f797542880733ccb3d5e0567,2018-03-09T18:41:52.928Z
4259,2016-02-26T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,Major Disaster,GA,Georgia                       ,Severe Storm(s),2016-02-26T00:00:00.000Z,2016-02-26T00:00:00.000Z,,64ed849bafee6b95a8da6b206704e8d7,2018-03-09T18:41:52.908Z
4239,2015-08-12T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDE",2015-07-11T00:00:00.000Z,2015-07-20T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm(s),2015-08-12T00:00:00.000Z,2015-08-12T00:00:00.000Z,,e501a5ed6cf7ca89c86e68413101bc9a,2018-03-09T18:41:52.911Z
3377,2016-10-06T00:00:00.000Z,HURRICANE MATTHEW,2016-10-03T00:00:00.000Z,2016-10-19T00:00:00.000Z,Emergency,FL,Florida                       ,Hurricane,2016-10-06T00:00:00.000Z,2016-10-25T00:00:00.000Z,,adddd64f81830cbe9ecf943761fc7b72,2018-03-09T18:41:52.913Z
4257,2016-02-17T00:00:00.000Z,SEVERE STORM,2015-12-12T00:00:00.000Z,2015-12-15T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Severe Storm(s),2016-02-17T00:00:00.000Z,2016-02-17T00:00:00.000Z,,08fe430f6d783a9acb50d5a5c3eeb883,2018-03-09T18:41:52.916Z
4297,2017-01-26T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017-01-21T00:00:00.000Z,2017-01-22T00:00:00.000Z,Major Disaster,GA,Georgia                       ,Tornado,2017-01-26T00:00:00.000Z,2017-02-03T00:00:00.000Z,,9fb098acd9f570ba25b0cb3516b720a8,2018-03-09T18:41:52.919Z
4276,2016-08-09T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-07-11T00:00:00.000Z,2016-07-12T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Severe Storm(s),2016-08-09T00:00:00.000Z,2016-08-09T00:00:00.000Z,,282bb3ff439243b65cc4b3083b335a77,2018-03-09T18:41:52.921Z
4252,2016-02-01T00:00:00.000Z,SEVERE WINTER STORMS,2015-12-16T00:00:00.000Z,2015-12-27T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Severe Storm(s),2016-02-01T00:00:00.000Z,2016-06-30T00:00:00.000Z,,afaabb102e5b323cfaae44aca8758b0c,2018-03-09T18:41:52.924Z
4296,2017-01-25T00:00:00.000Z,SEVERE WINTER STORM AND FLOODING,2016-12-14T00:00:00.000Z,2016-12-17T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Severe Storm(s),2017-01-25T00:00:00.000Z,2017-01-25T00:00:00.000Z,,8d10f33a7945d66770c85d8ec4ef4865,2018-03-09T18:41:52.927Z
4273,2016-06-25T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2016-06-22T00:00:00.000Z,2016-06-29T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,2016-06-25T00:00:00.000Z,2016-07-06T00:00:00.000Z,,308b50a782c70b803d4439a224fda978,2018-03-09T18:41:52.929Z
4268,2016-03-25T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-03-09T00:00:00.000Z,2016-03-29T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Flood,2016-03-25T00:00:00.000Z,2016-04-13T00:00:00.000Z,,19c4a10660d74628bc82d50af7e905aa,2018-03-09T18:41:52.947Z
4246,2015-12-23T00:00:00.000Z,SEVERE STORM AND STRAIGHT-LINE WIND,2015-11-17T00:00:00.000Z,2015-11-17T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Severe Storm(s),2015-12-23T00:00:00.000Z,2015-12-23T00:00:00.000Z,,1897b0f6ad6691367ffc3337e2ba5d27,2018-03-09T18:41:52.950Z
4291,2016-11-02T00:00:00.000Z,HURRICANE MATTHEW,2016-10-07T00:00:00.000Z,2016-10-15T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Hurricane,2016-11-02T00:00:00.000Z,2016-11-10T00:00:00.000Z,,4c8edb710fb25ae6a72ec616177d5d43,2018-03-09T18:41:52.953Z
4270,2016-05-06T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2016-03-08T00:00:00.000Z,2016-03-13T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Severe Storm(s),2016-05-06T00:00:00.000Z,2016-05-06T00:00:00.000Z,,b1faed3a2217866aeef20003960a4828,2018-03-09T18:41:52.956Z
3374,2016-01-02T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-22T00:00:00.000Z,2016-01-09T00:00:00.000Z,Emergency,MO,Missouri                      ,Flood,2016-01-02T00:00:00.000Z,2016-03-10T00:00:00.000Z,,ab892eb5a0f60311e643c81a074a7200,2018-03-09T18:41:52.959Z
3375,2016-01-16T00:00:00.000Z,CONTAMINATED WATER,2014-04-25T00:00:00.000Z,2016-08-14T00:00:00.000Z,Emergency,MI,Michigan                      ,Toxic Substances,2016-01-16T00:00:00.000Z,2017-09-12T00:00:00.000Z,2017-08-24T00:00:00.000Z,fcfb8d9e681e89c5a16c9132171d9c2c,2018-03-09T18:41:52.950Z
4295,2017-01-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017-01-20T00:00:00.000Z,2017-01-21T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Tornado,2017-01-25T00:00:00.000Z,2017-01-25T00:00:00.000Z,,881bdae001ba2550796b354690526c8e,2018-03-09T18:41:52.952Z
4275,2016-08-03T00:00:00.000Z,TORNADO,2016-06-11T00:00:00.000Z,2016-06-11T00:00:00.000Z,Major Disaster,MT,Montana                       ,Tornado,2016-08-03T00:00:00.000Z,2016-08-03T00:00:00.000Z,,955dfd33f810be6d3a285b0bc5f7b50a,2018-03-09T18:41:52.956Z
4251,2016-01-21T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-12-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm(s),2016-01-22T00:00:00.000Z,2016-01-22T00:00:00.000Z,,93d3a612ed3e6be634194450f6861f28,2018-03-09T18:41:52.958Z
3376,2016-02-05T00:00:00.000Z,FLOODING,2015-12-28T00:00:00.000Z,2016-02-01T00:00:00.000Z,Emergency,LA,Louisiana                     ,Flood,2016-02-06T00:00:00.000Z,2016-02-08T00:00:00.000Z,,96641f27b92bacd4c4d86a540e3b138e,2018-03-09T18:41:52.949Z
4301,2017-02-14T00:00:00.000Z,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,Major Disaster,CA,California                    ,Severe Storm(s),2017-02-14T00:00:00.000Z,2017-02-14T00:00:00.000Z,,125b90c49f57371fe8b2e9a76c606243,2018-03-09T18:41:52.952Z
4280,2016-09-28T00:00:00.000Z,HURRICANE HERMINE,2016-08-31T00:00:00.000Z,2016-09-11T00:00:00.000Z,Major Disaster,FL,Florida                       ,Hurricane,2016-09-28T00:00:00.000Z,2016-09-28T00:00:00.000Z,,9ad1f330c4091230fcfabacc0da28499,2018-03-09T18:41:52.955Z
4255,2016-02-09T00:00:00.000Z,"SEVERE WINTER STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2016-12-26T00:00:00.000Z,2016-01-21T00:00:00.000Z,Major Disaster,TX,Texas                         ,Severe Storm(s),2016-02-09T00:00:00.000Z,2016-02-09T00:00:00.000Z,,eee8bdc7b8fd23003e60b45aa95046b7,2018-03-09T18:41:52.958Z
4263,2016-03-13T00:00:00.000Z,SEVERE STORMS AND FLOODING,2016-03-08T00:00:00.000Z,2016-04-08T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Flood,2016-03-13T00:00:00.000Z,2016-04-12T00:00:00.000Z,,dfa35753dd77cce7fa6b2d87dfafce1d,2018-03-09T18:41:52.948Z
4241,2015-10-05T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-10-01T00:00:00.000Z,2015-10-23T00:00:00.000Z,Major Disaster,SC,South Carolina                ,Flood,2015-10-05T00:00:00.000Z,2015-10-26T00:00:00.000Z,,90cd9353f0c9967dff49b4049491da4b,2018-03-09T18:41:52.951Z
4286,2016-10-11T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-30T00:00:00.000Z,Major Disaster,SC,South Carolina                ,Hurricane,2016-10-11T00:00:00.000Z,2016-11-14T00:00:00.000Z,,af128055857bba65bb83a880aa1551f3,2018-03-09T18:41:52.954Z
4265,2016-03-16T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,DE,Delaware                      ,Snow,2016-03-16T00:00:00.000Z,2016-03-16T00:00:00.000Z,,d76d2fcee61e79f97e409f144eb9176d,2018-03-09T18:41:52.957Z
4243,2015-10-20T00:00:00.000Z,WILDFIRES AND MUDSLIDES,2015-08-09T00:00:00.000Z,2015-09-10T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2015-10-20T00:00:00.000Z,2015-10-20T00:00:00.000Z,,b4d678da1bea2573b74556fee53df26f,2018-03-09T18:41:52.960Z
4258,2016-02-17T00:00:00.000Z,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-12-06T00:00:00.000Z,2015-12-23T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Severe Storm(s),2016-02-18T00:00:00.000Z,2016-02-18T00:00:00.000Z,,29a3598830f4ffa03576cca8c2fcb338,2018-03-09T18:41:52.948Z
4238,2015-08-07T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-05-15T00:00:00.000Z,2015-07-27T00:00:00.000Z,Major Disaster,MO,Missouri                      ,Severe Storm(s),2015-08-08T00:00:00.000Z,2015-08-08T00:00:00.000Z,,16ceadde05f805d18d58da075bb3b5bf,2018-03-09T18:41:52.951Z
3379,2016-10-06T00:00:00.000Z,HURRICANE MATTHEW,2016-10-04T00:00:00.000Z,2016-10-15T00:00:00.000Z,Emergency,GA,Georgia                       ,Hurricane,2016-10-07T00:00:00.000Z,2018-04-23T00:00:00.000Z,2018-04-18T00:00:00.000Z,d55a23464590962aff5fed4cf634f54e,2018-04-23T22:40:28.622Z
4260,2016-03-04T00:00:00.000Z,SNOWSTORM,2016-01-22T00:00:00.000Z,2016-01-23T00:00:00.000Z,Major Disaster,DC,District of Columbia          ,Snow,2016-03-04T00:00:00.000Z,2016-03-04T00:00:00.000Z,,e180a0257651e3f544b1c13de799f4d1,2018-03-09T18:41:52.957Z
3372,2015-08-21T00:00:00.000Z,WILDFIRES,2015-08-13T00:00:00.000Z,2015-09-10T00:00:00.000Z,Emergency,WA,Washington                    ,Fire,2015-08-21T00:00:00.000Z,2018-04-06T00:00:00.000Z,2018-04-05T00:00:00.000Z,a70b4976373829d85c75b13677f2fc80,2018-04-06T22:03:22.353Z
4237,2015-08-07T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2015-05-08T00:00:00.000Z,2015-05-29T00:00:00.000Z,Major Disaster,SD,South Dakota                  ,Severe Storm(s),2015-08-07T00:00:00.000Z,2016-09-27T00:00:00.000Z,,0f366f4f35fe4b6a4168781f68abba8c,2018-03-09T18:41:53.170Z
4217,2015-05-01T00:00:00.000Z,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-04-02T00:00:00.000Z,2015-04-17T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Flood,2015-05-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,,7aabfecdc1b3a1ea8c6636c42291be04,2018-03-09T18:41:53.174Z
4232,2015-07-29T00:00:00.000Z,SEVERE STORM AND FLOODING,2015-06-09T00:00:00.000Z,2015-06-09T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Severe Storm(s),2015-07-30T00:00:00.000Z,2015-07-30T00:00:00.000Z,,4c55218f5ab28675753f9d3b72cacea0,2018-03-09T18:41:53.172Z
4227,2015-07-07T00:00:00.000Z,SEVERE STORMS AND FLOODING,2015-05-24T00:00:00.000Z,2015-06-06T00:00:00.000Z,Major Disaster,WY,Wyoming                       ,Flood,2015-07-08T00:00:00.000Z,2015-07-08T00:00:00.000Z,,db5c655081dbecf13c0f2e3f5c723827,2018-03-09T18:41:53.172Z
4229,2015-07-16T00:00:00.000Z,"SEVERE STORMS, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-05-04T00:00:00.000Z,2015-06-16T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Flood,2015-07-16T00:00:00.000Z,2015-07-16T00:00:00.000Z,,56919527669c6564acb1a9fe51ab57a2,2018-03-09T18:41:53.175Z
4224,2015-06-05T00:00:00.000Z,TYPHOON DOLPHIN,2015-05-13T00:00:00.000Z,2015-05-16T00:00:00.000Z,Major Disaster,GU,Guam                          ,Typhoon,2015-06-05T00:00:00.000Z,2015-06-05T00:00:00.000Z,,e5102f1bf014dae87eab42f06cef70f0,2018-03-09T18:41:53.175Z
4222,2015-05-26T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-05-05T00:00:00.000Z,2015-06-22T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Storm(s),2015-05-26T00:00:00.000Z,2015-07-21T00:00:00.000Z,,184d749d7fd86e0d6ba7a63698e294a3,2018-03-09T18:41:53.173Z
4234,2015-07-31T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2015-06-20T00:00:00.000Z,2015-06-25T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Severe Storm(s),2015-07-31T00:00:00.000Z,2015-07-31T00:00:00.000Z,,0ef8ea1a222b1c2965b1ac59586786d2,2018-03-09T18:41:53.174Z
4219,2015-05-14T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2015-04-03T00:00:00.000Z,2015-04-05T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Severe Storm(s),2015-05-14T00:00:00.000Z,2015-05-14T00:00:00.000Z,,f586d27146711c2661518e485a99f1b7,2018-03-09T18:41:53.176Z
4207,2015-02-03T00:00:00.000Z,SEVERE WINTER STORM,2014-12-09T00:00:00.000Z,2014-12-12T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Severe Storm(s),2015-02-03T00:00:00.000Z,2015-02-03T00:00:00.000Z,,700feda132c2686e813cca6a06de156e,2018-03-09T18:41:53.181Z
